Country,year,policy,policy_imp,policy_exp,policy_impexp,policy_eu,policy_contig,policy_comlang_off,policy_comrelig,policy_comcol,policy_col45,policy_fta_hmr,policy_fta_wto,policy_ODA,patents_ds_imp,capacity_ws_ds_imp,patents_ds_exp,capacity_ws_ds_exp,patents_ds_eu,capacity_ws_ds_eu,patents_ds_imp_imp,capacity_ws_ds_imp_imp,patents_ds,policy_leakage_index,policy_share,capacity_ds_global,patents_ds_global,ff_perc_tot,co2_int,ffperctot_co2int,innovator,Duration,gdp_pc_ppp,exports,imports,pop_tot,co2_tot,co2_pc,co2_int_gdp,merch_exp,co2intExpShare,v2x_polyarchy,v2x_libdem,UniqueID,gdp_pc_ppp_sc,pop_tot_sc,co2_int_sc,co2_int_gdp_sc,ff_perc_tot_sc,v2x_polyarchy_sc,merch_exp_sc
Albania,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.853987510434633,605.6842469526389,3.271163544337772,700.8177201439903,0.0,0.0,123.68835849172063,26249.62092369385,,0.0,0.0,14.724071655655113,,0.028827674567584883,40.60004270766603,1.170404818606644,0,11.0,5892.58219111228,20.1152855452625,43.3387875873655,3089027.0,3186.54,1.03156754537918,0.175062054617597,4.143885878970589e-05,,0.392,0.327,Albania_2000,-6.555944893886971,-9.05962594623154,-8.998177342077911,-3.1271699278941067,-9.542807319994981,-2.360647365827396,-9.92469221269834
Albania,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0923894138412438,862.664754259433,3.3468068930739956,972.9627539531107,0.0,0.0,139.6449250144193,38955.88129423259,,0.0,0.0,20.598761207360685,,0.03536184210526316,49.52302631578947,1.7512254371537395,0,12.0,6441.44069815766,21.3334108322137,45.1576132001299,3060173.0,3234.2,1.05686835352119,0.16407328780089,5.061252697960925e-05,,0.438,0.368,Albania_2001,-6.235151923604039,-9.068409797245932,-8.777999072334428,-3.5585822473610325,-9.43917865021972,-1.4641927199806108,-9.908020695359333
Albania,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.680853289563976,1112.897423492356,4.101462443902516,1253.0460863365731,0.0,0.0,175.13298259502324,52951.04959796453,,0.0,0.0,26.736501160923734,,0.045042570722329034,44.21642405932436,1.9916214077806085,0,13.0,6753.88119038837,20.9456161731319,47.5794520503068,3051010.0,3761.9,1.23300153064067,0.182561921935404,5.344941288178012e-05,,0.531,0.435,Albania_2002,-6.05253889628867,-9.07119923464958,-8.908941653242191,-2.832729686396754,-9.285647075882665,0.34820471618788673,-9.902865157625923
Albania,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.664766656474762,1294.5817556516758,3.6352660473873617,1143.4697106369997,0.0,0.0,169.21391065951974,59774.949424203674,,0.0,0.0,33.37017419319589,,0.0193560751245688,29.66653890379456,0.5742277557077905,0,14.0,7153.99539943323,20.8473864531722,46.1731745895907,3039616.0,4137.4,1.3611587779509,0.190265537221164,6.024638350238854e-05,,0.535,0.416,Albania_2003,-5.818682949948579,-9.074667842068239,-9.267966019889514,-2.5302904232705457,-9.69302220892521,0.4261572940876093,-9.890512867221643
Albania,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4225379702554815,1631.2423955739562,3.8970378894479905,1334.9695019016417,0.0,0.0,198.26072559555854,73127.98740087399,,0.0,0.0,40.58470595499605,,0.023813819231463106,30.161284502976727,0.7182553769426173,0,15.0,7580.12811430816,22.2175607600291,44.8296265467915,3026939.0,4322.3,1.42794420369885,0.188379956402515,6.696156317729408e-05,,0.495,0.411,Albania_2004,-5.5696198898252245,-9.078527025519735,-9.25575796989467,-2.60431718242235,-9.622324589169947,-0.3533684849095966,-9.87830921737654
Albania,2005,0.0,0.6418396980778112,0.9147825661224003,0.695612902090921,0.0,1.0,0.0,0.059532000609000005,0.0,0.0,0.0,0.0,0.6005169172932331,4.416990019323695,1837.7389263534217,4.708243402066022,1884.6041139381068,0.0,0.0,211.39429614080186,87953.00082804296,,349.58979942796583,0.11776737032069778,50.22975572595774,,0.012256267409470754,26.446796657381615,0.32413901195676637,0,16.0,8040.08137703705,23.0129911473171,47.85935562815,3011487.0,4095.9,1.36009220693963,0.16916398518355,6.394622539695662e-05,,0.531,0.44,Albania_2005,-5.30078963312315,-9.083230985659556,-9.347414476590679,-3.358724556121418,-9.805621652531942,0.34820471618788673,-9.883789059795866
Albania,2006,0.0,0.619194069105054,0.9288794765781527,0.6809489220556043,0.0,1.0,0.0,0.059532000609000005,0.0,0.0,0.0,0.0,0.5988008227931201,4.817277391527863,2145.5315165415955,5.203749169784742,2146.2690807707277,0.0,0.0,236.32350138972222,105254.37485141297,,330.10046323519066,0.11295208855113362,61.397842044190135,,0.01726875744342993,28.268360460500197,0.4881594601158231,0,17.0,8568.54973366905,25.2096077274316,49.0574825118736,2992547.0,4081.8,1.36398860235111,0.159185468340282,6.63540522881691e-05,,0.55,0.447,Albania_2006,-4.991914154929091,-9.088996776822395,-9.302466644787772,-3.7504750744461006,-9.726126036374922,0.7184794612115617,-9.879413260831353
Albania,2007,0.0,0.6165526207367746,0.8898365189190096,0.6706070280500535,0.0,1.0,0.0,0.083722000709,0.0,0.0,0.0,27.0,0.7200665957545207,5.817913499283627,2564.7841782440105,5.916649292282357,2664.108895797646,0.0,0.0,319.7188674802127,140945.70036153213,,333.92670248150233,0.11466984808527206,76.00738658095204,,0.02404526166902405,31.74823196605375,0.7633945451526363,0,18.0,9150.11682057848,28.2478654166425,54.9542146887506,2970017.0,4258.4,1.43379650688868,0.156697071196304,7.828446179609907e-05,,0.516,0.427,Albania_2007,-4.652003903318392,-9.095855450259501,-9.21659939223282,-3.8481680368635276,-9.618654026424856,0.05588254906393786,-9.85773185434754
Albania,2008,0.0,0.6075115602172706,0.7967410767414999,0.6460696776773661,0.0,1.0,0.0,0.083722000709,0.0,0.0,0.0,27.0,0.7606362736890175,6.8446485257578304,3265.967516710585,6.012330379971243,3161.2803833019752,0.0,0.0,356.94385784016004,170318.0288379017,,315.77220956041634,0.10700159553631253,96.50102555860772,,0.0,0.0,0.0,0,19.0,9912.14847022049,25.3024181160681,52.1493333802176,2947314.0,4209.5,1.42824958589414,0.144090818472412,6.454890897422477e-05,,0.517,0.419,Albania_2008,-4.2066169899329875,-9.102766789054114,-10.0,-4.343081871883847,-10.0,0.0753706935388685,-9.882693789125469
Albania,2009,0.0,0.6541403254842184,0.7870670055378001,0.6805400743427624,0.0,1.0,0.0,0.083927000709,0.0,0.0,0.0,27.0,0.7866538722961897,8.576134988844935,4769.378487027827,7.813779677506329,5164.2713637040315,0.0,0.0,427.5560555926661,237773.38581942944,,320.47920089813664,0.09827039080094749,125.06544765250744,,0.0,1.1905402807152472,0.0,0,20.0,10313.9017112262,25.2407486083138,49.8541657924919,2927519.0,4368.2,1.49211670359782,0.14467044047683,8.827640942053787e-05,,0.531,0.419,Albania_2009,-3.9718030736892507,-9.108792862764169,-9.970622931680703,-4.320326263587577,-10.0,0.34820471618788673,-9.839573259048157
Albania,2010,0.0,0.6548347954800496,0.7074312787126373,0.66817563098925,0.0,1.0,0.0,0.083927000709,0.0,0.0,0.0,27.0,0.7745602833958067,9.361553747060979,6168.349253590107,8.4994318179535,7073.215222426469,0.0,0.0,454.6340749327469,299559.4355956616,,307.67078238458106,0.09068395048969005,153.459238127411,,0.00013030164831585118,2.0170695159293763,0.0002628274826932538,0,21.0,10749.4664263474,27.9794352415409,48.5639550032469,2913021.0,4785.4,1.64276192996892,0.15282264856816,0.00010276416322132333,,0.543,0.44,Albania_2010,-3.71722726422181,-9.113206402377624,-9.950227984777946,-4.000275519029905,-9.997933480216625,0.5820624498870508,-9.81324433220089
Albania,2011,0.0,0.6493476640463535,0.7275290504884173,0.670333135675865,0.0,1.0,0.0,0.083927000709,0.0,0.0,0.0,29.0,0.777623781303766,10.941525401914936,10534.95109481656,9.053016978272854,13073.139947598562,0.0,0.0,568.7080136898596,547575.4880031963,,293.38519331528084,0.08819881274753592,195.83095973789517,,0.01344151718070287,7.5663522166283785,0.10170325331505958,0,22.0,11052.7779347342,29.2415371390963,51.9770317939697,2905195.0,5136.7,1.76810850906738,0.159969603977201,0.0001080005517140788,,0.543,0.44,Albania_2011,-3.5399498813491546,-9.115588824850716,-9.813297164660222,-3.719690384995271,-9.786824176581723,0.5820624498870508,-9.803728123445179
Albania,2012,0.0,0.6209001089997934,0.7793015860624655,0.6654371787919511,0.0,1.0,0.0,0.083927000709,0.0,0.0,0.0,29.0,0.7868717223498909,12.47794868490218,13419.583416688884,9.782451905373385,16982.23064816284,0.0,0.0,593.6098698719478,638405.9885864874,,274.9246228415954,0.08939069088396616,244.41099974797615,,0.0,0.0,0.0,0,23.0,11227.95040747,28.9374877608303,47.572712860263,2900401.0,4541.8,1.5659214019027,0.139466362521595,0.00010807292684293014,,0.537,0.444,Albania_2012,-3.437566303214914,-9.117048233659306,-10.0,-4.52463520733013,-10.0,0.46513358303746877,-9.803596594465649
Albania,2013,0.0,0.6374329884474514,0.7340980693417212,0.6694384245453776,0.0,1.0,0.0,0.18273699980900002,0.0,0.0,0.0,30.0,0.6090531930656394,13.161906223522426,14350.121917195622,10.241270519059102,15853.096864589681,0.0,0.0,618.0488783154145,673844.39639615,,251.31490972245103,0.08209194087522859,274.9355766807463,,0.0,0.0,0.0,0,24.0,11361.2524918298,28.9163151372576,46.9573987095321,2895092.0,4795.4,1.65638950333875,0.145792860824976,0.00012546104892513892,,0.525,0.441,Albania_2013,-3.3596548359828855,-9.118664420844285,-10.0,-4.27626072157659,-10.0,0.23127584933830825,-9.771996761902994
Albania,2014,0.0,0.6060995751411815,0.7382177574027409,0.6491055197781075,0.0,1.0,0.0,0.18273699980900002,0.0,0.0,0.0,30.0,0.6028680797577558,13.413091533726526,14205.469777105827,9.585309694969562,15738.596248583875,0.0,0.0,633.0287643432191,670424.9320378633,,238.09412883354835,0.07487079408310308,309.9311314237945,,0.0,0.0,0.0,0,25.0,11586.8174458823,28.2130014584625,47.19484413802,2889104.0,5188.0,1.79571244233506,0.154978918993258,0.00013008295824365622,,0.556,0.47,Albania_2014,-3.227818213841851,-9.120487311946876,-10.0,-3.9156216501285144,-10.0,0.835408328061142,-9.76359726022625
Albania,2015,0.0,0.6163732355191643,0.7209645924734599,0.6494158233813735,0.0,1.0,0.0,0.18273699980900002,0.0,0.0,0.0,30.0,0.7259298721425804,13.47102381915091,14817.331521346245,10.141166905660121,15859.488445873889,0.0,0.0,599.9133909555704,659869.3400902898,,232.4541189882607,0.10197556340395915,353.72270329211005,,0.0,0.0,0.0,0,26.0,11878.4376020777,27.2673911512668,44.5336151883802,2880703.0,4797.0,1.66521852478371,0.140188346360672,0.00011786881390123759,,0.547,0.467,Albania_2015,-3.057374110490164,-9.123044778238272,-10.0,-4.496290559761461,-10.0,0.6600150277867716,-9.785794304524178
Albania,2016,0.0,0.6391670185553964,0.7793280179703571,0.6806487035991514,0.0,1.0,0.0,0.18273699980900002,0.0,0.0,0.0,30.0,0.6633509659613616,16.792277976950967,17735.761409969273,11.296937864320341,17177.255605592287,0.0,0.0,769.6230738016715,812864.7722059727,,234.9303585202155,0.096589838863791,401.7559839347212,,0.0,0.0,0.0,0,27.0,12291.8420601944,28.9778991754721,45.8319636476989,2876101.0,4573.2,1.5900693334483,0.129359727017445,0.00012436973399616996,,0.547,0.467,Albania_2016,-2.8157503725957325,-9.12444573763275,-10.0,-4.921415586564598,-10.0,0.6600150277867716,-9.773980033521717
Albania,2017,0.0,0.6211326985580672,0.7719582904462108,0.6668086005715226,0.0,1.0,0.0,0.18273699980900002,0.0,0.0,0.0,30.0,0.6018472601041409,15.614077686975854,17059.264984015397,12.561654240676484,18463.46122240329,0.0,0.0,727.9978034933365,795378.8681308489,,224.6607829354886,0.09531203383995646,441.2448307064627,,0.0,0.0,0.0,0,28.0,12770.9918634405,31.5697983098872,46.6244512220264,2873457.0,5403.7,1.88055711291312,0.147252236398066,0.00013158135887140395,,0.563,0.46,Albania_2017,-2.5357002565444375,-9.125250634772904,-10.0,-4.218966521830453,-10.0,0.9718253393856493,-9.760874182442189
Algeria,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.793359277910813,256.82813356309157,4.709934600286768,425.35666651020387,0.0,0.0,119.5321373971601,6404.53051161646,0.0,0.0,0.0,2.5370907239158766,49.244755003929164,0.9911521954440409,626.8375041267745,621.2913684019156,0,1.0,8828.87447349486,23.4436850828471,24.9370285987113,25518074.0,62936.9,2.466365604238,0.279352210934958,0.004060611563411115,,0.372,0.146,Algeria_1990,-4.83976137701843,-2.2316850284107055,5.467471770687563,0.9671983469915126,5.719184267379616,-2.750410255325999,-2.6205575910311634
Algeria,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6299030997112816,229.49120229249147,4.8252081480085085,383.2251327001652,0.0,0.0,109.26462298328819,5415.938337464187,0.0,0.0,0.0,2.710860440329969,53.28462409448106,0.9822293032661316,611.8524419388443,600.9793977472723,0,2.0,8517.37696170516,29.11782217052,23.5997645372107,26133905.0,66428.5,2.54185128475825,0.298431230199934,0.003836448854647315,,0.369,0.133,Algeria_1991,-5.021823257740083,-2.044211272465457,5.097709232792365,1.7162290700516678,5.577671604655119,-2.80887468875079,-3.0279336164718504
Algeria,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172485245998229,244.24883305457834,4.7143746060954275,299.00370174269483,0.0,0.0,123.4645846305202,5830.095067531318,0.0,0.0,0.0,2.7975965772403546,57.477236358619145,0.9885458456887026,604.7586487586487,597.8316498746755,0,3.0,8471.5276053104,25.3195942793437,23.8694899566974,26748303.0,66844.6,2.49902208749467,0.29499072704764,0.0032364479716384805,,0.179,0.069,Algeria_1992,-5.048620967959812,-1.8571737561578203,4.922666984938001,1.5811570032927502,5.677848847594721,-6.51162213898751,-4.1183289651406305
Algeria,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.828911514184663,315.73071248463964,5.155136752552002,339.51081265716266,0.0,0.0,134.87481265462876,7305.672867404098,0.0,0.0,0.0,3.0591967088849565,61.11203105329013,0.9808945092242842,603.1802704330213,591.6562153401694,0,4.0,8109.88355918664,21.7838769961664,23.138936373697,27354327.0,72219.1,2.64013441091057,0.325545291944408,0.0029087174065082063,,0.171,0.075,Algeria_1993,-5.259992143321019,-1.6726854866927159,4.88371985424722,2.7807106868213225,5.556502430436222,-6.667527294786951,-4.713921228342983
Algeria,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.671871041837665,300.451314197409,5.547420805993771,354.0106456577822,0.0,0.0,147.7732977024113,7827.872173128502,0.0,0.0,0.0,3.334735297004766,64.72055886662739,0.9912313532588356,627.5423194139978,622.0396224999255,0,5.0,7869.27027171901,22.5307252452381,26.0537125425428,27937006.0,73606.2,2.63472041349026,0.334811275063084,0.0021771529685010627,,0.167,0.08,Algeria_1994,-5.4006241098214485,-1.4953039962506605,5.48486337614656,3.144487563339599,5.720439671224435,-6.745479872686672,-6.043410039183174
Algeria,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960500535462049,319.0898136544496,5.295615299303887,344.36470663563574,0.0,0.0,172.83203984635693,9252.401381391266,0.0,0.0,0.0,4.029476247119967,69.17687069693399,0.9894416804864566,665.2384742951907,658.2146739308799,0,6.0,8013.12344209486,26.1947759790559,28.9962292290876,28478022.0,76440.2,2.68418220900314,0.334973275826813,0.0021054619270169475,,0.187,0.095,Algeria_1995,-5.316545817844332,-1.3306057242466949,6.415031414353788,3.150847615054367,5.692056345014141,-6.355716983188069,-6.1736958110698605
Algeria,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.493384206439491,307.25015848514295,5.218403205438527,334.9267141173391,0.0,0.0,131.53743434466855,7357.012732106572,0.0,0.0,0.0,4.800496391461507,74.93806326993999,0.99299309767831,633.134438402008,628.698127235627,0,7.0,8195.86047951226,29.7604483251847,23.9446995515946,28984634.0,76123.8,2.6263502240532,0.320448381304009,0.0025941429147594004,,0.322,0.131,Algeria_1996,-5.2097409560058985,-1.1763808566337701,5.622851199172349,2.5806090668518173,5.7483800675521035,-3.724817479072504,-5.285604658028357
Algeria,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000501767214388,322.2157030372199,5.873390757852941,365.2648708608367,0.0,0.0,128.0363072646222,6875.309825750071,0.0,0.0,0.0,5.812861914866833,82.0355120635818,0.9962510765489639,646.5294594457672,644.1056699934653,0,8.0,8147.87819801799,30.9063113798645,21.3376001260742,29476031.0,74433.2,2.52521107743441,0.309922536403242,0.0026264094219555275,,0.322,0.129,Algeria_1997,-5.237785303326593,-1.0267878006651223,5.95337882155949,2.167370780997482,5.800050003251631,-3.724817479072504,-5.226965995385045
Algeria,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4516481760194395,428.0090440820181,6.250678462392983,430.56825096329686,0.0,0.0,145.26593322952374,9637.092960269225,0.0,0.0,0.0,7.54769030275657,91.2390722396198,0.9900690041029466,665.3274897426334,658.7201251718025,0,9.0,8435.03565835831,22.5783540098039,22.516096548704,29924668.0,74649.1,2.49456735827445,0.295738804115496,0.0019616712232112454,,0.335,0.135,Algeria_1998,-5.069949525145135,-0.8902119162974813,6.417227906923888,1.6105260551952014,5.702005387722428,-3.471471600898413,-6.435009950851283
Algeria,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8624159700218685,619.372478853592,6.111934624857529,633.0493700325936,0.0,0.0,156.31894743778037,14108.683354269742,0.0,0.0,0.0,11.006394521881317,102.31461012692709,0.9913667210720728,649.9345846576755,644.3235181034192,0,10.0,8584.07149594148,28.150113118469,22.7789962195023,30346083.0,77505.3,2.55404626686087,0.297533200657568,0.002239690717040783,,0.344,0.144,Algeria_1999,-4.982842104192003,-0.7619230629242892,6.037401678749919,1.6809729749607332,5.722586537881169,-3.2960783006240426,-5.9297587562351035
Algeria,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.370810808965999,919.3630287007417,7.307696433699542,880.3399611793511,0.0,0.0,174.01765451026367,19112.294083458975,0.0,0.0,0.0,14.724071655655113,114.96328193357009,0.9977814985349518,648.3957304311427,646.9572635532503,0,11.0,8786.19034965696,42.0697177213416,20.7886259146931,30774621.0,80046.8,2.60106533887127,0.296040176158126,0.003497852482743335,,0.338,0.131,Algeria_2000,-4.864709094315545,-0.6314657971723765,5.999429821368382,1.6223577387773673,5.824321740039558,-3.413007167473623,-3.6432725592226864
Algeria,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617134219227301,1342.32043790154,7.192155846613513,1152.4738369759818,0.0,0.0,189.72222725805793,29553.679528915112,0.0,0.0,0.0,20.598761207360685,128.5420724850637,0.9972833686229077,652.3952299149055,650.6229125630533,0,12.0,8926.11013358895,36.6893054432186,22.016858787546,31200985.0,78645.5,2.52060952562876,0.282386110848409,0.0031542979762243122,,0.338,0.131,Algeria_2001,-4.782929760456776,-0.5016703492656625,6.098119106796762,1.086307417237908,5.816421645672104,-3.413007167473623,-4.267622033583418
Algeria,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.372005625954035,1616.2292717728017,7.871124883420611,1576.298906703303,0.0,0.0,240.2010809704195,41423.365890942,0.01,0.0,0.0,26.736501160923734,140.91000153187608,0.9978454909202831,666.791435826408,665.3548276236426,0,13.0,9299.68213373874,35.5045367079002,25.6296347395724,31624696.0,82404.3,2.60569461284308,0.280191793157076,0.0029552809198958364,,0.346,0.133,Algeria_2002,-4.564587018193917,-0.3726825383153898,6.453351375247848,1.0001598357435029,5.825336627663633,-3.2571020116741822,-4.62930028885213
